source_row,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,ppltn_qty,urbn_ppltn_qty,sbrbn_ppltn_qty,farm_ppltn_qty,non_farm_qty,medn_hshld_incm_amt,medn_incm_per_prsn_amt,edctn_less_than_9_qty,edctn_9_12_qty,edctn_high_schl_qty,edctn_some_clg_qty,edctn_assoc_dgre_qty,edctn_bchlr_dgre_qty,edctn_prfsnl_qty,per_urbn,per_sbrbn,per_farm,per_non_farm,per_less_than_9,per_9_to_12,per_hsd,per_some_clg,per_assoc,per_bchlr,per_prfsnl,has_recorded_basement,has_renovation_year,basement_area_ratio,living_area_per_bedroom,bathrooms_per_bedroom,log_living_area,log_lot_area,zipcode_98002,zipcode_98003,zipcode_98004,zipcode_98005,zipcode_98006,zipcode_98007,zipcode_98008,zipcode_98010,zipcode_98011,zipcode_98014,zipcode_98019,zipcode_98022,zipcode_98023,zipcode_98024,zipcode_98027,zipcode_98028,zipcode_98029,zipcode_98030,zipcode_98031,zipcode_98032,zipcode_98033,zipcode_98034,zipcode_98038,zipcode_98039,zipcode_98040,zipcode_98042,zipcode_98045,zipcode_98052,zipcode_98053,zipcode_98055,zipcode_98056,zipcode_98058,zipcode_98059,zipcode_98065,zipcode_98070,zipcode_98072,zipcode_98074,zipcode_98075,zipcode_98077,zipcode_98092,zipcode_98102,zipcode_98103,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98148,zipcode_98155,zipcode_98166,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98188,zipcode_98198,zipcode_98199,valor_base_log
14906,0.00021352301171986498,0.005427596961785767,-0.04530729234702287,0.008171345953280578,0.003562996970268492,-0.0022664776888604325,-0.008811752896230037,0.06243121580550539,-0.08965700713054545,-0.01781489122080586,0.00045395951207470884,-0.018226398165723294,-0.0021169958315003733,-0.2629887167802713,-0.015935837710947535,-0.02625555717285376,-0.0008890748678923564,-0.00011581813656969745,0.0012310692996529992,-3.575120445353126e-06,-0.00020308897053315436,-0.009931579223110661,-0.004250203228213989,-0.0019741285239489852,-0.0004505481840260874,-0.008567782553816433,-0.00032493117310005283,-0.008719249294246967,-0.002443160142331058,-0.006138588189571042,-0.0003107285290880763,-0.0020496494244206073,-2.457838731525864e-06,0.00010563938849923922,-0.0003176522950943539,-0.0011558290361303185,0.0018094627489617602,-0.003069665498619202,-0.00010735786429266329,0.0002257391049994901,-0.0804570325624616,-0.09570109588990336,0.00011189415264817189,-0.0002244919222330218,0.005224824471249909,-0.0030967779483686963,0.004751471817820478,-0.01261397976527452,0.000358935701835733,0.0,-0.000290026979865709,-0.0001067733540932827,-3.874415624487035e-06,3.672829679955764e-05,1.5046378954194582e-06,-9.709497045957281e-06,0.0,-6.5288669443997e-05,1.8378147470083446e-05,0.0,0.0,8.646566042418404e-05,0.0,-8.742083295695345e-06,0.0,0.0,0.0010413793979258304,0.0,0.00010710125279774189,-0.00015399585948389912,-5.4409150121022743e-05,-4.232959921882067e-06,0.0,1.7957066407320775e-05,4.1705636178512886e-05,0.0,3.572561468695782e-05,3.031454316187207e-05,-0.00037064703234613466,-3.4742979420472154e-05,7.821298988626351e-06,-3.5186444912179626e-05,0.0,0.0,-8.866308616875195e-06,0.000149965377560364,-1.829183815359473e-05,-3.594818694305314e-06,0.0,1.1244348733660292e-05,0.0,0.0,-6.564985296554281e-05,0.0,0.0,-5.022490040473531e-06,0.0,0.0,5.227529346259628e-05,-0.00018511903941412634,-5.209520425652961e-06,-8.413680103421027e-05,-4.156412348425727e-05,-7.991214923904064e-05,0.0,0.0,0.0,-2.836660892290404e-05,-0.0005026794121463941,0.0,-5.098821575053774e-05,1.3665098428167386e-05,-0.0001484368310454162,5.290225985601271e-05,0.0,-2.8489868151850067e-06,-1.2579564727753445e-05,3.505320768178774e-05,13.042609779806831
6380,-0.0007746058152448282,-0.012053482458272253,-0.15921772410426288,-0.055157858671610466,0.00530214544597246,-0.0015389927699050922,-0.009113975123230414,-0.018992940826537463,-0.1522565122836041,-0.025111912267459655,-0.0009725146201505733,-0.004208938153745072,-0.0026942180517194867,0.21146631322662124,0.04787047230281833,-0.027405843811076275,0.008159801866049398,0.0013403903374166295,-9.853385947935878e-05,-6.099634249063436e-05,0.0002764202223817091,0.0018356411335940612,0.011187994296435676,-0.004750457146698939,-0.0006233277900150343,-0.0011344547386849305,0.010860873620040422,0.0021122122193313925,0.002474473389491804,0.003938573284751361,-0.00040896677194123573,9.852833840674493e-05,-4.062527278505596e-06,5.8010083730942226e-05,0.0005018162960312168,-0.001085342703343718,-0.0018153687919041843,0.003927123921831312,-0.0007116747728661296,0.00026727755463637715,0.11391458426388527,0.0572771294434902,-0.00023536274593466367,-3.4284186425081866e-05,0.004419812086959351,-0.002064561504141765,-0.010354714219795471,-0.03634317542936131,-0.020110203366287955,0.0,-1.1675450908359215e-05,-0.0013052904736051555,-1.0050722697548692e-05,0.00012267735776604868,3.0705645679072805e-06,4.103986376417015e-05,0.0,-1.5853304085965493e-05,1.9466692668769784e-05,0.0,0.0,2.90673870888772e-05,0.0,-3.320706307549374e-05,0.0,0.0,0.0007119516606571498,0.0,6.450435775268433e-05,-0.0004905638660143835,-5.5663652164878835e-05,-2.364975451028597e-06,0.0,4.02150883528201e-06,2.771353671229505e-06,0.0,2.3287386518907168e-05,3.6212571807995876e-05,-0.0001115641910168921,-8.064546036707905e-05,1.8899209370081015e-05,-0.0005668117476963696,0.0,0.0,-6.142661767302467e-06,1.3979802609803932e-05,-3.589641884060785e-05,-3.594818694305314e-06,0.0,2.8962474982629593e-06,0.0,0.0,7.967141131716364e-05,0.0,0.0,-3.017721910700335e-06,0.0,0.0,1.3614191535809469e-05,-8.470192105022612e-05,-5.261052069501103e-06,-8.41793224263894e-05,-1.6167809964969393e-05,-3.887693174935716e-05,0.0,0.0,0.0,-0.00010870664649041648,-0.00014182139489888734,0.0,-1.4042572624366366e-05,1.1808513089854972e-05,3.3895223278431456e-06,-2.0281093837212873e-05,0.0,-2.7851369182774165e-06,-2.359672185205352e-05,0.00021915941337441949,13.042609779806831
9204,-0.00011067160319473237,-0.001430578651633725,-0.016481661770402233,-0.029382694102209946,-0.025247430888533064,-0.001826342972647458,-0.01644685846361895,0.06424703277462848,0.15513420667075048,0.029122747062982172,-0.0018345318985501472,-0.02642602263790346,-0.0019874893804636726,0.17766918488027644,0.023032165925842812,-0.017553206905035472,-0.006803540258049159,0.0010273878409675914,0.0037219927672989105,-3.818761914786707e-06,0.00021928487898209532,0.0033643405835654264,0.01051014008900418,0.0007480427980594214,-0.0024079729644824236,0.00454865063238239,0.012523940239126301,0.004657799949886849,0.004234809941264377,0.0010934568845545197,0.0010260057608191073,0.0009660289929926342,-3.238900849235783e-06,0.00018165811500348564,-1.90517344374732e-05,-0.001125000033670068,-0.001179732953810406,0.0019231922001592535,-0.0006839117184153146,0.0018718385144851138,0.12266614713613194,0.11592529613441817,-3.193578242302357e-05,-0.0001453655477679997,0.004436055908534671,-0.0011419495717359391,-0.000768647411008553,-0.005123165556984427,-0.007279496762441733,0.0,-5.8173752464029825e-06,-0.0003378151485517267,-3.874415624487035e-06,3.011542628992559e-05,2.0581381670325968e-05,-4.137421611796792e-05,0.0,-4.256621010087181e-05,3.617755355329542e-05,0.0,0.0,3.8606025441106486e-05,0.0,-3.3874623639895796e-05,0.0,0.0,0.0008858608417564748,0.0,0.00013787850556702116,-0.00017949116006987223,-5.248164912508631e-05,-2.7020788293364437e-06,0.0,1.0894333483318237e-05,4.967769973863182e-06,0.0,3.640946770268538e-05,2.3956008285715588e-05,-5.6487127464842544e-05,-2.635520427748425e-05,7.175759572465549e-06,-0.00031849386907699986,0.0,0.0,-9.2137860936918e-06,-3.7371249428003356e-05,-5.188769521088128e-05,-5.8212341102846073e-05,0.0,1.129445633420135e-05,0.0,0.0,-5.519435287009858e-05,0.0,0.0,0.001602480136760401,0.0,0.0,1.4214157245781457e-05,-0.00014641296228229902,-5.3956934249738535e-05,-0.00032141448836448786,-1.0939397170778762e-05,3.621429609241729e-05,0.0,0.0,0.0,-0.00011386412355209257,-0.00016996891270990448,0.0,3.938483801985172e-07,9.971689242934377e-06,3.3895223278431456e-06,1.663719114240069e-05,0.0,-2.155431236849976e-06,-1.029774423878032e-05,0.00015520956674121178,13.042609779806831
