source_row,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ppltn_qty,urbn_ppltn_qty,sbrbn_ppltn_qty,farm_ppltn_qty,non_farm_qty,medn_hshld_incm_amt,medn_incm_per_prsn_amt,edctn_less_than_9_qty,edctn_9_12_qty,edctn_high_schl_qty,edctn_some_clg_qty,edctn_assoc_dgre_qty,edctn_bchlr_dgre_qty,edctn_prfsnl_qty,per_urbn,per_sbrbn,per_farm,per_non_farm,per_less_than_9,per_9_to_12,per_hsd,per_some_clg,per_assoc,per_bchlr,per_prfsnl,has_recorded_basement,has_renovation_year,basement_area_ratio,living_area_per_bedroom,bathrooms_per_bedroom,log_living_area,log_lot_area,valor_base_log
13511,0.0013984312838062455,0.003868108823563548,0.1441789031025202,0.13215828621796166,0.003665825790963479,-0.006347722652649293,0.12187932448461777,0.020311589029191304,-0.09105725895103739,-0.011049000495676066,-0.010028314676285522,-0.026137595357184577,-0.0036247084388331065,-0.001523796668457855,-0.20447589975932598,-0.017363522754693547,0.02644505021523477,-0.0005178370687801861,4.0461034821422856e-05,0.0011783762729668408,-3.5248116517069927e-06,-2.524205450508865e-05,-0.018344835896389904,-0.004467557737278322,-0.002958651409506077,-0.003542157649172642,-0.0026522484974587346,-0.0020269895157658735,-0.000933773401603414,-0.0022660020192675945,-0.006697225823316757,-0.004366799572346128,-0.0023975575000176118,-6.73399707410616e-05,5.2735470453213796e-05,0.0007249606531932134,0.002909590801231019,0.0019748979033950907,-0.0015049262458494584,-0.0012860761593451841,-2.894200056390124e-05,-0.055580152905965234,-0.07838665188665261,3.374505150278804e-05,-0.0002865518374005266,-0.011979760663874187,0.000625189998351608,0.0056253033186716836,0.028454061129683343,0.0293614004750209,13.042609779806831
7815,-0.00016158237512853423,0.002379619746221575,0.07607930034457315,0.01236339754023245,-0.0012194583561651617,-0.006474400886594908,0.15567425102284252,-0.022901969113741122,0.015256190008618704,0.023314319602346367,-0.0011601960769717003,-0.022229473094997034,-0.005340423909491071,-0.0013229438285164952,0.12550493057847548,0.029892951188175337,0.02154722083737956,0.0019725963892783943,-0.0011166477310000575,-0.00019415889917540977,-6.200785182009498e-06,0.001869196780139542,0.0017687150207400413,0.008978049123408388,-0.0058632341133683825,0.002439949024929364,0.000996195215837621,0.0022174922638483903,0.0020185216379457606,0.0019612150271494,0.0004833810179035622,-0.00759118060099915,0.0004057431028456535,-1.7362314208617246e-06,0.00012715570669988096,0.00011355784374060065,0.0019272848066327782,0.0008390220283084772,-0.0037542304149903185,-0.0024267028139623196,0.0005147860019106802,-0.050563177694579485,-0.02469788783011202,-8.43220421743635e-05,-0.00033998071034430907,0.007360467938120062,-0.0002619054735821325,0.005091542839833428,0.02753305445954633,0.003441393600327676,13.042609779806831
16743,0.00041481128667686395,0.005362817782092181,-0.12792014987818523,-0.003115723910492973,0.00974187188711798,-0.0016819021808287358,-0.010124028393712474,-0.012853751701757567,-0.08355559708615345,-0.015821455048593766,-0.0001612940414249403,-0.0003385620606631465,-0.003344576254736901,-0.001707592209158269,-0.2057583530345954,-0.007798610238141485,-0.0230363244465657,-0.0021760759114461447,-0.0003171078645196257,0.00011291020744142331,-5.61574043402633e-06,0.0005558216988043878,-0.002417174205926778,-0.0038225560000054366,-0.0013043373923375587,-0.0017183936743323195,-0.006959285578790896,-0.00836673025196519,-0.002932073802909392,-0.002976412709564084,0.0028478992272463364,0.00011601359037612142,-0.00036280796504276346,-3.2628463888164725e-06,9.997362264075707e-05,7.097751858455348e-05,-0.0028650693672837495,0.0024439735155527935,-0.0008234092451669743,-0.0002963573566812641,-0.0006367063776536999,-0.07859495688660072,-0.0901068480891922,0.00017384244840319964,-0.0003422339861714374,0.0007483091576710835,0.004862574505676831,0.004643027354311701,-0.03895924246043168,0.0027818430450994155,13.042609779806831
10159,0.002036664427522679,0.011647060744165307,-0.03719505723901921,-0.010957402199715055,0.003416679090500242,-0.0021462057376745998,-0.012345153126949114,0.029468902052933045,-0.11024716231771181,-0.0051890763633934385,0.0004744838416135281,-0.011430229886938655,-0.002484822277349821,-0.0003468229851836008,-0.11416708019475694,0.00662348488359705,-0.017142533834328566,-0.0027695680740813617,0.00012053570559340193,0.0011984262406342532,-5.61574043402633e-06,0.00032397773653356843,0.0008347211561949925,0.004638382166696011,-0.001441188820733397,-0.0002773973986533025,-0.0007806334729459918,5.4467268757540086e-05,0.002812662860349391,0.004336384282676734,-0.001421620869798993,-5.518157291212904e-05,-0.0005142082257364178,-4.062527278505596e-06,0.00010759882779555532,0.00021236510789513215,0.00040521050759645454,0.0015889377441706506,-0.005140973414324617,0.002031202338857591,-0.0007490482710141282,-0.08991277218582408,-0.10070193086410992,-2.36684019932781e-05,-0.00022429407000865566,0.003683605726907026,-0.005009965837050921,0.008734831867060555,0.0016098084835126341,-0.0035875172207312828,13.042609779806831
7008,0.0009211940706803136,0.0026430291528419963,0.26058000226217776,0.027123206505530247,-0.004047397435651655,-0.011667942262434956,0.05569651612159213,-0.01859964376023091,0.3870399612655979,0.03978526947193104,-0.00208315643469659,0.011458290504007323,-0.0046510798268094315,-0.0024188128130392043,0.08803383396618004,-0.04433775652738891,0.02659141678710253,0.012417593280230238,-0.0030745865601079603,0.0003590479364322288,-6.809756164343423e-06,9.402462758379181e-05,-0.0007858876899376523,-0.005637986686879589,-0.00041603466493532167,-0.00033580471509990083,-0.0019997742919597517,0.0020146501744754985,-0.0006236706297021185,-0.002180274214424481,-0.004056821158183917,-0.0004391361244295443,-0.00010329070302454339,-1.4518482416225084e-06,9.821835622215182e-05,0.0002492629746388346,-0.0014260618374210344,-0.0010060136917369128,0.0004292849556573952,-0.0017558793463177498,-0.002088678414683012,0.036707760585146174,0.07571425106607241,5.7146245506262934e-05,-0.000960813865187611,0.0055791653781600324,0.007804941165525947,0.0012645508124719481,0.04887237545954269,0.014140420028994839,13.042609779806831
10941,-0.006365258287694848,0.004134549026605094,-0.11564057716752874,-0.008487113886827576,0.009454603370756083,-0.0016738403649572578,-0.01015009973030089,-0.02041027809611762,-0.0007530119153524468,-0.02605934011551945,0.0007603109423753663,0.022150788628528352,-0.0024290520781581155,-0.0025110101290441974,0.054860591052760484,-0.022884109790800248,-0.02988759595962436,-0.005649997039632065,-0.0012898281149087442,0.0004048792484018788,-5.61574043402633e-06,0.00019702724200420973,-0.006478734780496653,-0.008190465242188284,-0.0006395971377055151,-0.007595950995973554,0.0029100182903969325,0.005277738145611048,0.0004989217022545934,-0.00021717722934220683,0.0015046964596956071,0.0028553165725098465,-0.0002062346161304306,-3.2628463888164725e-06,0.00023614731097696922,0.00017686833426741808,-0.0017640109193231396,-0.0014079574265391734,0.006574514180984754,-0.0017110140074900674,-0.0005497112682094032,0.05807935821001015,0.04222573515073221,-2.6431811138285257e-05,-0.00015729516243888662,0.0012481131376386723,-0.0008404564201721862,0.006034045567828572,-0.03523615977400406,-0.006925135142345021,13.042609779806831
10493,-0.0038101268142163047,-0.009951829624983604,-0.12630198203716284,-0.011469697750945343,0.0047636447938295716,-0.0015985891415908247,-0.01024004683884515,-0.01951536509571833,-0.16793712984587708,-0.017678761112407806,0.0066131365012791375,-0.004390233912442474,-0.0032066628689518353,0.01034522526456559,0.11031160689980497,0.04741631977453529,-0.016115646487588165,-0.0004595122730332912,0.0016588144367587247,0.00021952166230086902,-5.9596638945203255e-05,0.00021493978916967555,0.0012368682081867791,0.0010357029503663712,-0.003409097621540681,0.0003800669384282846,-0.0012670714299902871,-0.0007913731047770782,-0.0011867277888169847,-0.0006037227859548468,0.0037919558287898138,0.0024642990650452475,5.6137721484514854e-05,-3.654618188514535e-06,9.264169086162401e-05,0.00027890165467924036,-0.0010320603163133273,-0.002202251214441028,0.00148308573247926,-0.0004703945614938561,0.00025632064761457713,0.06263916737825588,0.05751904608709409,0.0011923092436072623,-0.0001724464726092277,0.006986886755548729,-0.005440349595984638,-0.0021074567410000406,-0.038906026322997035,-0.0034629432098266695,13.042609779806831
18704,-0.0016353250182216802,0.0004738204633314879,0.05485170842951632,0.0036851794527044653,0.003973747133801071,-0.0020396466154599642,-0.016264135666926645,-0.022469698059975913,-0.09553443721033739,-0.011638476506097829,-0.0035670748427226616,-0.013984965809584712,-0.0031374157687229414,0.003670681288415145,0.09702252930425544,0.015666682962573928,0.018053576812637293,-0.0018536918165389163,-0.0008972384748474031,-7.729380995408219e-05,-5.61574043402633e-06,0.00029005176718593483,0.0014491011281505214,-0.003976483281375402,-0.00212412967301977,0.00174492308605713,-0.0022047518630349647,-0.0025918901282685606,-0.0009867086156610055,-0.000354418439083032,-0.0005778301457157268,0.00014584581026444275,-8.138443039568619e-05,-2.457838731525864e-06,9.056239598383538e-05,7.141292871705363e-05,-0.0009685404069179421,-0.0012467956343925222,0.00219968031479666,0.00048821873795441915,0.00019633509327540992,-0.009970956070520528,0.044812469405926564,0.00014557211902500923,-0.00041735267997806025,-0.010216585731626487,0.003442134133569239,-0.014852634560991335,0.0004735224727657029,0.0009992389049110284,13.042609779806831
15060,0.0008779776271321028,0.003017821422815311,0.09131745398427064,0.03126793281908782,0.004943137721210225,-0.0019310484219493423,-0.018748383638211446,-0.02026188949142526,0.011538513509968198,-0.004628176288202496,-0.00940090986861511,-0.024403583110050718,-0.003708086817921596,0.029493744986384535,0.1996757908196344,0.06061435219136257,0.0949331280674019,0.018607396818306823,0.00420615474294515,-0.0004743528707848689,-3.5248116517069927e-06,0.0003950450455487118,0.0023222807812802765,-0.001190175505249111,0.05703068049810631,0.0008369610825228657,0.022494907600118165,0.006030919462278078,0.004901526406824073,-6.300951277168402e-05,0.002746181612599701,0.003653997191661891,0.00015270380054267164,-1.4518482416225084e-06,0.00017761642171187017,0.00030284826714424676,-0.001105766814781334,-0.00028836961879275333,0.0010247237382991312,-0.00024940822782109473,0.0002694644341810477,0.13262674868527713,0.15678039424282908,0.00014557211902500923,-0.0003380221668498161,0.003001169016899771,0.005070018994120193,-0.0032857600650131385,0.022337461339712456,0.00682792224594444,13.042609779806831
19338,0.0029222506923888567,0.0005269388286879318,0.059464437454586114,0.03569226761691536,-0.0025993706484619956,-0.003053424351863397,-0.019363904410913794,-0.018130667994213027,0.1591646630344933,0.020320223765941375,0.0011281559013954106,-0.004843765211975775,-0.003530794257423732,-0.004195243302986686,0.11436800669102655,-0.06650592983011465,0.0210247421337589,0.0028802049140581863,-0.0007652896777749062,0.0015757138110384656,-5.61574043402633e-06,-0.00022981230406053513,-0.021027306513502996,-0.014030852206962305,-0.0037133728805287965,-0.003728304662101043,0.001146814590664514,0.00203744039361679,-0.0001336641562787962,-0.0007361116616261995,0.0017100663984573148,0.0005002360835633667,-0.00038862760593652915,-1.7902542066512128e-06,0.00023345011124263108,0.00010294631996540892,-0.001029128928357991,-0.000664602406999804,0.002646789925531774,-0.007330260431435261,-0.0007337313525358081,0.04495903575259147,0.029910011542747982,-6.34479657537043e-06,-0.00014496273344624132,0.004541848930635534,-0.0020501386332330445,0.002069498560206664,0.016251800100618382,0.010774291912784664,13.042609779806831
15896,-0.00019471389859861,0.007902355096922156,-0.10132717236003515,-0.009227083576813825,4.4764584579594144e-05,-0.0015272419056681745,-0.007985414608778019,-0.022897293009176912,-0.07983853032934637,-0.009799095429422124,-0.0012609948783407505,-0.0026253399233424576,-0.0025932813794335976,-0.000978428488282496,-0.0024670268804041335,-0.025070653109893322,-0.021533251048861127,-0.003413648497000816,0.0012567522527881772,-0.0029754629210205813,-6.200785182009498e-06,-0.0005737414702745465,-0.004643019546713565,-0.005948084489415693,-0.0017906688803809977,-0.012241831681172925,0.001684600680781858,0.00626304179520071,0.00286855030256417,0.0025879551429591886,-0.010653915700305067,-0.004080388344525053,4.447607267012125e-05,-5.661265053846037e-06,-0.005499206153231706,0.00016397996946489632,-0.0018017570034287572,-0.002897616209682246,0.001483067784608372,-0.00044645136405752284,0.00016112240365549418,-0.05790195176345733,-0.031329686037913744,-0.00012068951442868985,-8.196617444679121e-05,0.0020107983136201765,0.00044565394403413066,0.006595253333972734,-0.03607966913480527,-0.0046257384298310535,13.042609779806831
21281,0.0005891107565193332,0.008403062775839886,-0.07242308041757198,-0.08428669472545426,-0.0014559928714948998,-0.0015955587178455772,-0.012055958975468847,-0.02173026114589162,0.0018150491817554037,-0.026088144565391474,0.006688803357318727,0.028719842558153706,-0.0024993196014443573,-0.0007541716553309555,0.11773277266543984,0.013671296236804275,-0.02454530153669613,0.0004784913578658106,0.0002071318561153477,-0.0002882790611174476,-6.200785182009498e-06,0.0002526503301293738,0.0015569855903589589,0.005854262235408675,-0.0023396029764815047,0.00041508900514614056,0.0012547746002432665,0.0034687141693514815,0.00812646930383463,-0.0008397810546132879,-0.0011581760301639544,-0.0009644539722085515,6.927466266771187e-05,-3.238900849235783e-06,0.000341222730429295,0.00016313703676515987,0.0021611303562405304,0.007114187892310725,-0.011200306497454272,-0.00023943394444514156,0.0005109875445839031,-0.04441842298662031,-0.03375994612538782,0.0004422667388394084,-0.00013793119034908365,0.0013290142067665317,-0.004134746595725097,0.011541049999346955,-0.02052108297907643,-0.0179520211531487,13.042609779806831
19120,-0.000559367418021993,-0.009284845170778544,-0.1829523260738108,-0.012279133436751893,0.0028692273308335444,-0.0017384281130809933,-0.012221791626011499,-0.03618961349183273,-0.18016022966246115,-0.02714235732580515,-0.004452985352913492,0.0030512578813897775,-0.002324268559267729,0.001760664425562861,0.1746460648855923,-0.0038742313153301167,-0.007446893666055702,0.0002720618977657441,0.0005245412189880015,0.0006596700855301151,-5.9596638945203255e-05,0.0003013262954648515,0.001889826369335918,0.007117562350802268,-0.0007860227710102547,0.006505977530789671,-0.0023072562324953144,-0.00089741501081648,0.0028466354048568756,0.0006740360927118379,-0.0008034673972432901,-0.00042408179560691285,8.467598526079138e-05,-3.654618188514535e-06,6.779268738723734e-05,0.0005018853162675906,0.005786201816298687,0.0026980591060217158,-0.006200472628592221,-0.001992415553999038,-9.561026948033376e-05,-0.08616840671034694,0.04966794166245315,-0.0011855074748179635,-0.00017515332507729591,0.0022765373538886275,-0.004217174655448446,-0.006824411894429462,-0.04542494710650298,-0.0008376779808878417,13.042609779806831
5079,0.000585436635044991,0.0079477464063957,0.050545701751641144,-0.07436857740762146,-0.014582488817203521,-0.0021129401472089393,-0.013950489183114185,-0.01606151004751781,-0.09363741459333963,0.0007953107325478604,0.0005701551211637195,0.09034264134031307,-0.0025470938024733892,-0.0006613651759609175,0.1901132882778321,-0.027629362462270355,0.037110731507864224,0.0005732638235278942,0.0007277884962623618,0.000636355740484631,-4.550693533442268e-06,0.0003981328051991061,0.0023767468184903206,-0.012971521753401657,0.0005452963468756627,-0.000542241175055377,-0.003243690555380411,-0.0016290739862383002,-0.0017208056374884114,-0.0001999310521049429,0.002533123974212148,-0.0011601264990802748,-3.317088255959013e-05,-6.440358901335884e-06,0.00021614989720174623,0.00016971782349615405,-0.0010062261762967316,-0.0010586749274392828,0.0023037789846131014,-0.00025547054230358896,0.0005614220938324819,0.07583770872690442,0.05062462382377955,0.0001697457665925717,-5.856235403737156e-05,0.0005999509672471354,0.02820237512535981,0.0027064897854355455,0.0027871242178411303,-0.014022332859762397,13.042609779806831
21187,-0.0006324481204492559,-0.005933802629474326,-0.11622678740830411,-0.10009364385423762,-0.0006342653343556242,-0.0016715471947297954,-0.00932425768002276,-0.021356616780165927,-0.1053991234484927,-0.028366400024346587,-0.0013681025380545531,0.02461733334368045,-0.003026197330457169,0.001185499535308555,0.042697832513370074,-0.040205081285382124,-0.03102123239555548,0.008676783986341224,0.0006212286250240683,0.002370146857119909,-3.958568243759943e-06,0.0002728969343494955,-0.0033110384435549637,-0.008125110263701656,-0.00208165165246129,0.0009041577304628232,0.003930027134519901,0.009379190547349653,0.005332418061099393,0.002581768505729575,0.00333322290128217,-8.808251680377224e-05,0.0008659667939723037,-5.661265053846037e-06,0.00013518304059030793,0.00016261898337969962,-0.0004191920732426117,-0.00132097256384993,0.0033823005622989756,-0.0013343125311398364,0.0017245948252030143,0.06036033043221927,0.04701088944795072,-5.397557800775244e-06,-0.00011469327821574381,0.0033438686271747395,-0.006418170291903401,0.006312596625391779,-0.03280824408808713,-0.03419507803759704,13.042609779806831
